# Header: Project5::190306-NaCl-Pat17-4-022 cleaned-Dil::All data::New Misorientation Profile Chart   4/10/2019
# 
Chart:  Misorientation Profile

Column 1: Distance [microns]
Column 2: Point-to-point Misorientation [degrees]
Column 3: Point-to-origin Misorientation [degrees]
0; 0; 0; 
21.2132; 0.242283; 0.242283; 
33.541; 0.409261; 0.614212; 
42.4264; 0.557429; 0.150658; 
54.0833; 0.288036; 0.199792; 
63.6396; 0.509757; 0.505904; 
75; 0.424285; 0.642244; 
96.0469; 0.108352; 0.690405; 
117.154; 0.833687; 1.16936; 
138.293; 0.776825; 1.08246; 
150; 1.05758; 0.887793; 
159.452; 0.907413; 1.10818; 
171.026; 0.185575; 1.00833; 
180.624; 1.00015; 1.07775; 
192.094; 1.00717; 0.958996; 
213.19; 0.375344; 1.0752; 
234.307; 0.203672; 1.13952; 
255.441; 0.0559529; 1.18993; 
267.067; 0.296075; 0.983176; 
276.586; 1.0453; 0.783846; 
288.141; 0.369035; 1.10429; 
309.233; 0.0484566; 1.07228; 
330.341; 0.167859; 0.913003; 
351.461; 0.128204; 1.04155; 
363.112; 0.176939; 1.12883; 
372.592; 0.340349; 1.05425; 
384.187; 0.174713; 0.977187; 
393.732; 0.100871; 0.910427; 
405.278; 0.148038; 1.00639; 
426.38; 0.240663; 1.05276; 
447.493; 0.471469; 1.2367; 
468.615; 0.563712; 1.43531; 
480.234; 0.23239; 1.20138; 
489.745; 0.158259; 1.2082; 
501.323; 0.344917; 1.43368; 
522.422; 0.381549; 1.23385; 
543.53; 0.228997; 1.21563; 
564.646; 0.259443; 1.23796; 
576.281; 0.228997; 1.37743; 
585.769; 0.279765; 1.23765; 
597.369; 0.289391; 1.32884; 
606.898; 0.2307; 1.4172; 
618.466; 0.394657; 1.21885; 
639.57; 0.195835; 1.11592; 
660.681; 0.360452; 1.40667; 
681.799; 0.155766; 1.5074; 
693.415; 0.0839294; 1.58486; 
702.922; 0.297394; 1.4666; 
714.51; 0.181308; 1.43258; 
735.612; 0.685284; 1.97635; 
756.72; 0.600031; 1.74451; 
777.834; 0.481327; 1.82649; 
789.462; 0.545364; 1.71029; 
798.952; 0.271242; 1.83141; 
810.555; 0.323851; 1.97159; 
820.076; 0.51662; 1.65469; 
831.655; 3.30701; 1.99449; 
852.76; 0.322641; 1.8222; 
873.871; 0.582155; 2.32322; 
894.986; 0.362617; 2.08356; 
906.601; 0.131221; 2.10189; 
916.106; 0.185575; 2.03509; 
927.699; 0.401538; 2.17151; 
948.802; 0.228997; 2.09984; 
969.91; 0.176939; 1.98189; 
991.022; 0.220287; 2.06203; 
1002.65; 0.461401; 2.10375; 
1012.14; 0.494164; 2.21876; 
1023.74; 1.08173; 1.90125; 
1033.26; 0.749127; 2.31054; 
1044.84; 0.606518; 2.05881; 
1065.95; 0.81277; 1.8058; 
1087.06; 0.348305; 1.45858; 
1108.17; 0.541041; 1.62678; 
1119.79; 0.851338; 1.72124; 
1129.29; 0.341497; 1.56398; 
1140.89; 0.262443; 1.75212; 
1161.99; 0.323851; 1.9201; 
1183.1; 0.245493; 1.81855; 
1204.21; 5.33362; 6.27035; 
1215.83; 0.551784; 5.8409; 
1225.33; 0.148038; 5.81204; 
1236.93; 0.276953; 5.9796; 
1246.44; 0.158259; 5.91288; 
