# Header: Project1::191205-PA-40-R-001 cleaned-Dil cleaned-Dil::All data::New Misorientation Profile Chart   2/13/2020
# 
Chart:  Misorientation Profile

Column 1: Distance [microns]
Column 2: Point-to-point Misorientation [degrees]
Column 3: Point-to-origin Misorientation [degrees]
0; 0; 0; 
10; 0.316518; 0.316518; 
20; 0.26393; 0.318981; 
30; 0.391671; 0.256409; 
40; 0.235734; 0.111906; 
50; 0.23239; 0.189746; 
60; 0.068528; 0.222056; 
70; 0.391671; 0.197824; 
80; 0.364769; 0.191797; 
90; 0.285305; 0.108352; 
100; 0.223812; 0.121947; 
110; 0.28393; 0.213062; 
120; 0.279765; 0.228997; 
130; 0.342641; 0.253338; 
140; 0.604579; 0.409261; 
150; 0.486985; 0.0969133; 
160; 0.282549; 0.351659; 
170; 0.14537; 0.314035; 
180; 0.155766; 0.328649; 
190; 0.340349; 0.595448; 
200; 0.158259; 0.477244; 
205.183; 0.0484566; 0.521896; 
210; 0.396636; 0.444114; 
215.174; 0.601334; 0.250229; 
220; 0.34605; 0.2307; 
225.167; 0.379492; 0.589503; 
230; 0.383595; 0.437902; 
235.16; 0.214891; 0.335718; 
240; 0.100871; 0.429783; 
245.153; 0.377424; 0.473126; 
250; 0.508989; 0.443231; 
255.147; 0.360452; 0.409261; 
260; 0.271242; 0.26393; 
265.141; 0.148038; 0.401538; 
275.136; 0.205584; 0.414015; 
285.132; 0.111906; 0.478063; 
295.127; 0.351659; 0.527861; 
305.123; 0.163129; 0.557429; 
315.119; 0.118694; 0.53814; 
325.115; 0.13417; 0.53008; 
335.112; 0.286674; 0.522645; 
345.109; 0.172459; 0.640414; 
355.106; 1.07666; 1.54205; 
365.103; 1.05721; 0.530818; 
375.1; 0.303902; 0.610377; 
385.097; 0.684141; 1.00327; 
395.095; 1.183; 1.23353; 
405.093; 0.836031; 0.638578; 
415.09; 0; 0.638578; 
425.088; 1.16062; 1.55268; 
435.086; 0; 1.55268; 
445.084; 0.158259; 1.62462; 
455.082; 0.302612; 1.73325; 
465.081; 0; 1.73325; 
 ;  ;  ; 
Average;  ;  ; 
Number; 0.345258; 0.549762; 
