# Header: Project1::190709-NaCl-PAT-19-7-008 cleaned-Dil cleaned-Dil::All data::New Misorientation Profile Chart   2/12/2020
# 
Chart:  Misorientation Profile

Column 1: Distance [microns]
Column 2: Point-to-point Misorientation [degrees]
Column 3: Point-to-origin Misorientation [degrees]
0; 0; 0; 
9.99992; 0; 0; 
17.3204; 0; 0; 
26.4575; 1.23986; 1.23986; 
34.641; 2.23896; 1.12605; 
43.589; 0.901355; 0.871779; 
51.9614; 1.16936; 1.03022; 
60.8276; 0.0279765; 1.03022; 
69.282; 0.670856; 0.502021; 
78.1025; 1.20106; 1.4714; 
86.6025; 0.861392; 1.00015; 
95.3939; 0.473126; 0.825194; 
103.923; 0.406382; 0.900486; 
112.694; 0.0839294; 0.952033; 
121.244; 0.623696; 1.20203; 
130; 0.422436; 0.834156; 
138.564; 0.99229; 1.37771; 
147.309; 0.860028; 0.813251; 
155.885; 0.473126; 1.21305; 
164.621; 0.29342; 1.49462; 
173.205; 0.392669; 1.40778; 
181.934; 0.462248; 1.14774; 
190.526; 0.451108; 1.59078; 
199.249; 0.521896; 1.11908; 
207.846; 0.137056; 1.05499; 
216.564; 0.328649; 1.3253; 
225.167; 0.3743; 1.02259; 
233.88; 0.108352; 1.00483; 
242.487; 0.601984; 1.45535; 
251.197; 0.565099; 1.38197; 
259.808; 0.320206; 1.27134; 
268.514; 0.63919; 1.60815; 
277.128; 0.702208; 1.47087; 
285.832; 0.525632; 1.32086; 
294.449; 0.333378; 1.0122; 
303.15; 0.242283; 1.2278; 
311.769; 0.300014; 1.31224; 
320.468; 0.666172; 0.92408; 
329.09; 0.201741; 0.973576; 
337.787; 0.185575; 1.09361; 
346.41; 0.477244; 1.19419; 
355.106; 0.228997; 1.02144; 
363.731; 0.546797; 1.19223; 
372.424; 0.8623; 1.57222; 
381.051; 0.240663; 1.5418; 
389.743; 0.665585; 0.948326; 
398.372; 0.508219; 1.42437; 
407.063; 0.80794; 0.674347; 
415.692; 0.678974; 1.29965; 
424.382; 0.527119; 0.793276; 
433.013; 0.137056; 0.861846; 
441.701; 0.614212; 1.26548; 
450.333; 0.53008; 0.887352; 
459.021; 0.223812; 0.754851; 
467.654; 0.260947; 0.807456; 
476.34; 0.375344; 0.931252; 
484.974; 0.213062; 1.06054; 
493.66; 0.128204; 1.01104; 
502.295; 0.153233; 1.13021; 
510.98; 0.209357; 0.930411; 
519.615; 0.282549; 1.2082; 
528.299; 0.11535; 1.16936; 
536.936; 0.104678; 1.27103; 
545.619; 0.362617; 1.04829; 
554.256; 0.429783; 1.30985; 
562.939; 0.187672; 1.44021; 
571.577; 0.771771; 0.771263; 
580.259; 0.408304; 1.17969; 
588.897; 0.437007; 1.31373; 
597.579; 0.604579; 1.09146; 
606.218; 0.399585; 1.14944; 
614.898; 0.187672; 1.33647; 
623.538; 0.181308; 1.19387; 
632.218; 0.243893; 1.33178; 
640.859; 0.417778; 1.32205; 
649.538; 0.170174; 1.31671; 
658.179; 0.556727; 1.36143; 
666.858; 0.218503; 1.17803; 
675.5; 0.392669; 1.52521; 
684.178; 0.61739; 1.63063; 
692.82; 0.316518; 1.50818; 
701.498; 0.209357; 1.70869; 
710.141; 0.610377; 2.10561; 
718.818; 0.876257; 1.43422; 
727.461; 0.118694; 1.51491; 
736.139; 0.541041; 1.8207; 
744.782; 0.121947; 1.89899; 
753.459; 0.158259; 1.93512; 
762.102; 0.490189; 2.12596; 
770.779; 0.637351; 1.94239; 
779.423; 0.441462; 1.93553; 
788.099; 0.653719; 1.60401; 
796.743; 0.237388; 1.42574; 
805.419; 0.515862; 1.79537; 
814.064; 0.314035; 1.53008; 
822.739; 0.741249; 1.45858; 
831.384; 0.819483; 1.71874; 
840.06; 0.464781; 1.30626; 
848.705; 0.362617; 1.13436; 
857.38; 0.79623; 1.90885; 
866.025; 0.492578; 1.4478; 
874.7; 0.311533; 1.59986; 
883.346; 0.404452; 1.26918; 
892.02; 0.596105; 1.78728; 
900.667; 0.256409; 1.53136; 
909.34; 0.312787; 1.72782; 
917.987; 0.399585; 1.50818; 
926.661; 0.199792; 1.52367; 
935.307; 0; 1.52367; 
943.981; 1.08679; 2.28841; 
952.628; 0.969548; 1.66413; 
961.301; 0.45024; 1.55369; 
969.948; 0.179137; 1.49541; 
978.621; 0.387654; 1.35624; 
987.269; 0.476423; 1.5925; 
995.942; 0.163129; 1.52161; 
 ;  ;  ; 
Average;  ;  ; 
Number; 0.457314; 1.28925; 
