# Header: Project1::191205-PA-40-R-001 cleaned-Dil cleaned-Dil::All data::New Misorientation Profile Chart   2/13/2020
# 
Chart:  Misorientation Profile

Column 1: Distance [microns]
Column 2: Point-to-point Misorientation [degrees]
Column 3: Point-to-origin Misorientation [degrees]
0; 0; 0; 
10; 0.539592; 0.539592; 
17.3205; 5.20684; 5.02009; 
26.4575; 0.361536; 4.99002; 
36.0555; 0.303902; 5.03614; 
43.589; 0.585506; 4.88736; 
52.915; 0.392669; 5.01938; 
60.8276; 0.068528; 5.00586; 
70; 0.328649; 5.03614; 
79.3725; 0.0559529; 5.07088; 
87.178; 5.41204; 3.22331; 
96.4365; 0.547512; 2.83131; 
105.83; 0.660864; 3.22889; 
113.578; 0.618023; 3.14747; 
122.882; 0.131221; 3.05557; 
132.288; 0.155766; 3.01805; 
140; 0.256409; 3.16038; 
149.332; 0.300014; 3.08198; 
158.745; 0.165511; 2.94065; 
166.433; 0.108352; 2.89232; 
175.784; 0.218503; 3.08286; 
183.576; 0.0625573; 3.04015; 
192.873; 0.0740187; 3.04915; 
202.237; 1.96324; 4.28084; 
210; 0.920686; 3.52859; 
219.317; 0.2307; 3.65023; 
228.692; 0.14537; 3.64519; 
236.432; 0.225554; 3.76744; 
245.764; 0.437902; 3.57851; 
255.147; 0.209357; 3.53114; 
262.869; 0.415901; 3.54707; 
272.213; 0.361536; 3.4874; 
281.603; 0.223812; 3.48009; 
289.31; 0.228997; 3.28372; 
298.664; 0.223812; 3.28765; 
306.431; 0.235734; 3.29966; 
315.753; 0.150658; 3.26747; 
325.115; 0.176939; 3.30429; 
332.866; 0.37115; 2.98163; 
342.199; 0.148038; 3.08642; 
351.568; 0.243893; 3.24112; 
359.305; 0.237388; 3.29669; 
368.646; 0.189746; 3.43011; 
378.021; 1.59446; 2.62883; 
385.746; 0.333378; 2.58467; 
395.095; 0.44937; 2.40875; 
402.865; 0.383595; 2.58377; 
404.475; 0.118694; 2.60339; 
412.189; 0.0839294; 2.62003; 
421.545; 0.35718; 2.56887; 
429.302; 0.176939; 2.42204; 
438.634; 0.294751; 2.28499; 
447.996; 0.642853; 2.38392; 
455.741; 0.242283; 2.34168; 
465.081; 0.0559529; 2.33129; 
474.447; 0.13417; 2.21488; 
482.183; 0.170174; 2.22211; 
491.528; 0.292083; 2.07679; 
500.899; 0.618023; 2.63493; 
508.626; 0.343781; 2.29576; 
517.977; 0.401538; 1.95705; 
525.738; 0.104678; 2.00428; 
535.07; 0.155766; 1.97397; 
544.426; 0.329838; 2.18481; 
552.177; 0.23239; 2.28362; 
561.516; 0.211218; 2.16573; 
570.877; 0.507449; 2.32978; 
578.619; 0.282549; 2.17367; 
587.963; 0.986356; 1.80472; 
597.327; 0.999364; 1.20723; 
605.062; 0.303902; 1.4575; 
614.41; 0.344917; 1.50818; 
623.779; 0.476423; 1.13643; 
631.506; 0.265408; 1.39522; 
640.859; 0.435213; 1.23606; 
648.614; 0.303902; 1.41222; 
657.951; 0.440575; 1.62943; 
667.308; 0.373253; 1.53187; 
675.056; 0.125115; 1.57271; 
684.398; 0.223812; 1.45455; 
693.758; 0.501241; 1.29664; 
701.498; 0.478063; 1.53187; 
710.845; 0.131221; 1.64402; 
720.208; 0.841629; 2.35102; 
727.942; 0.484568; 2.44008; 
737.292; 0.305187; 2.72706; 
746.659; 0.662638; 2.70834; 
754.387; 1.13643; 3.3319; 
763.741; 0.150658; 3.35252; 
771.492; 0.209357; 3.3219; 
780.833; 0.207479; 3.49939; 
790.19; 0.51662; 3.4847; 
797.935; 0.847653; 3.74324; 
807.279; 1.31879; 4.87508; 
 ;  ;  ; 
Average;  ;  ; 
Number; 0.489045; 2.85233; 
